Iteration,Jitter_ns
1425,849187
1426,262155
1427,1235869
1428,423031
1429,1583438
1430,899474
1431,197293
1432,653173
1433,980117
1434,205386
1435,283393
1436,892334
1437,136713
1438,747569
1439,930366
1440,303831
1441,1491211
1442,726844
1443,955761
1444,158054
1445,865342
1446,910036
1447,658014
1448,822331
1449,927971
1450,1028255
1451,222116
1452,2209372
1453,206452
1454,581607
1455,943466
1456,347091
1457,542314
1458,137481
1459,496819
1460,171489
1461,711369
1462,166502
1463,791669
1464,174333
1465,176290
1466,1165020
1467,254216
1468,720557
1469,915544
1470,993431
1471,937797
1472,1528294
1473,1300098
1474,693730
1475,1107386
1476,728934
1477,498983
1478,923038
1479,988010
1480,1597374
1481,273592
1482,596476
1483,977712
1484,1062570
1485,929618
1486,993777
1487,904552
1488,578758
1489,981344
1490,940948
1491,943960
1492,1192913
1493,1211580
1494,942217
1495,116387
1496,707981
1497,307886
1498,642959
1499,197118
1500,355977
1501,235178
1502,767355
1503,1283304
1504,5882522
1505,339789
1506,210683
1507,926117
1508,848084
1509,1963029
1510,734975
1511,574585
1512,620573
1513,1024665
1514,834240
1515,175967
1516,839682
1517,133613
1518,820836
1519,182918
1520,753347
1521,1447302
1522,201468
1523,792820
1524,940417
1525,1039236
1526,298790
1527,1522315
1528,585993
1529,516824
1530,396140
1531,935667
1532,954924
1533,534043
1534,1545592
1535,931128
1536,952355
1537,926461
1538,1012106
1539,989007
1540,973145
1541,936850
1542,927397
1543,1810671
1544,680581
1545,252514
1546,635444
1547,866882
1548,165097
1549,345826
1550,982606
1551,157438
1552,753966
1553,195026
1554,314780
1555,448271
1556,1515750
1557,537016
1558,388864
1559,968673
1560,954046
1561,258504
1562,1211543
1563,228379
1564,702378
1565,1195047
1566,667951
1567,260595
1568,1295506
1569,275291
1570,576829
1571,242451
1572,682697
1573,965156
1574,1503275
1575,245873
1576,739222
1577,960177
1578,149189
1579,954351
1580,1370619
1581,246324
1582,1496796
1583,133423
1584,814183
1585,147473
1586,1387334
1587,940720
1588,113120
1589,927492
1590,882153
1591,252193
1592,252755
1593,204416
1594,770838
1595,269530
1596,644731
1597,158334
1598,817196
1599,171422
1600,602658
1601,694791
1602,162038
1603,443769
1604,553048
1605,691496
1606,1941172
1607,1013167
1608,642741
1609,208987
1610,901410
1611,830387
1612,483161
1613,1753083
1614,119087
1615,900827
1616,931065
1617,393662
1618,483478
1619,515255
1620,263524
1621,1221373
1622,665009
1623,1034325
1624,536231
1625,979784
1626,532441
1627,92442
1628,518491
1629,414948
1630,89846
1631,428563
1632,967202
1633,92745
1634,820524
1635,98906
1636,1064243
1637,1210828
1638,295419
1639,688121
1640,331734
1641,1733707
1642,1041073
1643,1761575
1644,612593
1645,77441
1646,58945
1647,861419
1648,50825
1649,1419562
1650,949926
1651,59583
1652,839271
1653,49516
1654,1035872
1655,1442337
1656,68223
1657,875842
1658,850574
1659,52994
1660,889745
1661,121948
1662,1432759
1663,134827
1664,188967
1665,654209
1666,982824
1667,1018938
1668,523579
1669,938341
1670,248808
1671,825348
1672,881275
1673,1059909
1674,665516
1675,1137606
1676,749780
1677,150198
1678,781552
1679,1146611
1680,545712
1681,909071
1682,971388
1683,967388
1684,1044198
1685,1494678
1686,528588
1687,617038
1688,776399
1689,744935
1690,227033
1691,1413056
1692,264950
1693,887561
1694,815805
1695,963334
1696,921280
1697,476013
1698,1011067
1699,914460
1700,253206
1701,846377
1702,597420
1703,508050
1704,164101
1705,1016920
1706,884479
1707,1143837
1708,868820
1709,466211
1710,868662
1711,156874
1712,959094
1713,915270
1714,875101
1715,731195
1716,1016475
1717,653879
1718,215966
1719,756017
1720,252909
1721,1493166
1722,845303
1723,1042182
1724,871206
1725,1041055
1726,116407
1727,334409
1728,382668
1729,536028
1730,890605
1731,116831
1732,809297
1733,253816
1734,350590
1735,893543
1736,1067381
1737,1352453
1738,628970
1739,342674
1740,619156
1741,473359
1742,1096861
1743,773383
1744,954953
1745,355578
1746,190509
1747,1002396
1748,853278
1749,289198
1750,1654851
1751,301424
1752,905370
1753,293853
1754,478219
1755,518633
1756,929404
1757,933069
1758,571289
1759,898638
1760,203171
1761,956515
1762,749999
1763,283738
1764,1812193
1765,532683
1766,876587
1767,932840
1768,1599389
1769,1028757
1770,988334
1771,998872
1772,1030030
1773,832443
1774,1428867
1775,1082721
1776,777124
1777,1044281
1778,871126
1779,1479782
1780,231883
1781,1006636
1782,576275
1783,982644
1784,1064080
1785,547361
1786,1536624
1787,317973
1788,1554723
1789,207165
1790,1527464
1791,338597
1792,1598780
1793,1069902
1794,206117
1795,613098
1796,670963
1797,734942
1798,177548
1799,1537284
1800,275574
1801,903130
1802,653407
1803,918978
1804,927056
1805,1139015
1806,809013
1807,2004705
1808,422556
1809,1083636
1810,935287
1811,1093868
1812,1405721
1813,1111830
1814,824935
1815,907930
1816,844058
1817,1658356
1818,893597
1819,1890545
1820,1111708
1821,317139
1822,1600428
1823,353338
1824,1440094
1825,459981
1826,1008584
1827,1519644
1828,996626
1829,863406
1830,927592
1831,907972
1832,1538586
1833,348726
1834,599280
1835,904698
1836,938418
1837,1467768
1838,400309
1839,1447096
1840,458559
1841,339880
1842,310058
1843,673521
1844,1549760
1845,368432
1846,1744461
1847,1053057
1848,618714
1849,865636
1850,1032996
1851,326260
1852,1009103
1853,215736
1854,877735
1855,605761
1856,937921
1857,989008
1858,325339
1859,458142
1860,77151
1861,1817423
1862,626143
1863,961832
1864,709584
1865,77575
1866,934234
1867,548529
1868,343647
1869,1095270
1870,840135
1871,358188
1872,213915
1873,189072
1874,1132503
1875,718078
1876,949477
1877,97818
1878,37975
1879,19602
1880,730462
1881,474356
1882,582892
1883,895832
1884,195918
1885,313525
1886,334426
1887,115280
1888,1574693
1889,891281
1890,133214
1891,689304
1892,956203
1893,77810
1894,406971
1895,981514
1896,65258
1897,78375
1898,934956
1899,84717
1900,765968
1901,52120
1902,546514
1903,917646
1904,93088
1905,811737
1906,35151
1907,41920
1908,1436722
1909,76346
1910,79078
1911,980004
1912,125412
1913,770389
1914,940102
1915,616669
1916,967474
1917,227160
1918,611603
1919,938114
1920,131490
1921,1634806
1922,732701
1923,923409
1924,183731
1925,1765717
1926,204566
1927,565337
1928,957094
1929,729467
1930,1479643
1931,423640
1932,1515078
1933,238614
1934,736314
1935,929610
1936,1019959
1937,489109
1938,1166681
1939,829076
1940,905816
1941,961404
1942,318517
1943,653530
1944,486383
1945,962814
1946,163410
1947,723369
1948,941447
1949,970218
1950,1143661
1951,406236
1952,515014
1953,378410
1954,993439
1955,882783
1956,551737
1957,673921
1958,306034
1959,859462
1960,465614
1961,271767
1962,329661
1963,487826
1964,981412
1965,875734
1966,1264073
1967,467386
1968,214723
1969,723700
1970,695472
1971,862060
1972,951709
1973,1152016
1974,1790780
1975,726834
1976,819279
1977,1102988
1978,909080
1979,1524287
1980,382582
1981,519291
1982,425567
1983,465286
1984,682808
1985,161680
1986,408571
1987,246505
1988,625702
1989,152840
1990,875550
1991,944764
1992,1609773
1993,313459
1994,1618774
1995,400649
1996,592470
1997,889781
1998,619236
1999,949150
2000,974163
2001,863175
2002,317717
2003,1305046
2004,759975
2005,1105798
2006,807001
2007,1054425
2008,270035
2009,1760363
2010,371217
2011,1067477
2012,860298
2013,1024233
2014,1466188
2015,1038845
2016,836497
2017,1025020
2018,851583
2019,700534
2020,755928
2021,984210
2022,152065
2023,1753392
2024,362430
2025,1500943
2026,515853
2027,937028
2028,902898
2029,926448
2030,1546780
2031,184801
2032,342725
2033,387203
2034,973927
2035,993166
2036,1506553
2037,389190
2038,507392
2039,391503
2040,557409
2041,1007840
2042,1653579
2043,834994
2044,882458
2045,922367
2046,284989
2047,669517
2048,2044739
2049,493496
2050,421336
2051,858507
2052,293857
2053,623316
2054,93437
2055,1022359
2056,955995
2057,244370
2058,464337
2059,260885
2060,1553970
2061,1180742
2062,461080
2063,86019
2064,909847
2065,238248
2066,1422018
2067,891801
2068,941198
2069,815282
2070,87428
2071,3959308
2072,407494
2073,275142
2074,1473253
2075,990563
2076,948980
2077,611975
2078,526286
2079,468419
2080,82668
2081,815654
2082,126265
2083,296690
2084,993485
2085,99328
2086,826159
2087,972495
2088,61360
2089,87903
2090,317565
2091,92907
2092,771101
2093,59934
2094,953560
2095,957810
2096,48277
2097,445412
2098,947170
2099,90850
2100,1763630
2101,82610
2102,930619
2103,656261
2104,876882
2105,882531
2106,100057
2107,977663
2108,493302
2109,1106354
2110,867746
2111,962353
2112,910731
