Iteration,Jitter_ns
1054,564976
1055,174247
1056,224089
1057,98426
1058,225061
1059,818349
1060,804452
1061,155571
1062,821823
1063,125323
1064,542551
1065,879014
1066,855446
1067,209947
1068,755697
1069,136702
1070,193056
1071,163555
1072,466358
1073,250442
1074,773786
1075,987022
1076,304826
1077,598306
1078,224910
1079,681714
1080,153421
1081,1921067
1082,182727
1083,123336
1084,1225297
1085,932553
1086,957626
1087,205247
1088,717412
1089,138881
1090,1407669
1091,218296
1092,799582
1093,779400
1094,120683
1095,829661
1096,238135
1097,215473
1098,930626
1099,650502
1100,321646
1101,959158
1102,109332
1103,199538
1104,163816
1105,140282
1106,814857
1107,917214
1108,988115
1109,373590
1110,1288016
1111,745469
1112,186477
1113,1113388
1114,612150
1115,380284
1116,438819
1117,601911
1118,98854
1119,795742
1120,124966
1121,165023
1122,645437
1123,97115
1124,419517
1125,967230
1126,953914
1127,964046
1128,130684
1129,807948
1130,536486
1131,121498
1132,860372
1133,1089754
1134,196727
1135,1097219
1136,404196
1137,630971
1138,2443502
1139,1981013
1140,424389
1141,613791
1142,925118
1143,1247328
1144,724408
1145,86063
1146,838234
1147,507288
1148,110091
1149,1849085
1150,187151
1151,1022428
1152,627947
1153,1273365
1154,226716
1155,157892
1156,791701
1157,914639
1158,164229
1159,1296760
1160,203914
1161,781687
1162,171497
1163,810968
1164,103559
1165,769286
1166,1633370
1167,216213
1168,765106
1169,808542
1170,191213
1171,737211
1172,510852
1173,181335
1174,749265
1175,144147
1176,826257
1177,933238
1178,1534048
1179,184440
1180,774185
1181,909016
1182,251539
1183,646057
1184,180594
1185,439931
1186,875778
1187,132525
1188,1240176
1189,538322
1190,297568
1191,1152103
1192,200717
1193,713047
1194,175612
1195,865733
1196,919469
1197,1560120
1198,924087
1199,221475
1200,688374
1201,909939
1202,1131464
1203,100846
1204,670094
1205,497955
1206,145673
1207,143535
1208,601070
1209,123617
1210,85801
1211,225622
1212,157887
1213,789067
1214,190294
1215,762463
1216,978303
1217,201082
1218,518988
1219,793816
1220,149417
1221,811735
1222,238591
1223,645093
1224,1522004
1225,121553
1226,232410
1227,778927
1228,871319
1229,860139
1230,61580
1231,1354760
1232,52053
1233,116885
1234,650195
1235,106922
1236,883953
1237,121384
1238,381967
1239,93271
1240,894941
1241,874698
1242,296320
1243,684675
1244,263461
1245,251821
1246,97333
1247,855281
1248,84626
1249,840992
1250,105554
1251,787940
1252,564220
1253,155141
1254,769828
1255,118862
1256,820395
1257,216706
1258,701837
1259,564431
1260,547240
1261,1044576
1262,266397
1263,974017
1264,562095
1265,171202
1266,214408
1267,599901
1268,996645
1269,122561
1270,788067
1271,141711
1272,1304233
1273,324152
1274,601047
1275,149734
1276,782810
1277,148141
1278,786794
1279,741040
1280,762872
1281,117753
1282,848331
1283,1111037
1284,1190993
1285,298744
1286,156138
1287,565659
1288,1006921
1289,115639
1290,731458
1291,468999
1292,282764
1293,758064
1294,973024
1295,957820
1296,403066
1297,485174
1298,620724
1299,243697
1300,605520
1301,399145
1302,531343
1303,1222935
1304,1296723
1305,179467
1306,727348
1307,182079
1308,766746
1309,912096
1310,1610250
1311,1065465
1312,709653
1313,782376
1314,557064
1315,117871
1316,50802
1317,818762
1318,123705
1319,812041
1320,128137
1321,790886
1322,1086485
1323,489314
1324,66038
1325,775904
1326,129479
1327,852704
1328,81240
1329,899897
1330,778630
1331,705249
1332,91687
1333,139073
1334,675574
1335,176651
1336,777908
1337,476848
1338,89246
1339,232850
1340,619572
1341,915899
1342,146040
1343,916199
1344,480557
1345,968917
1346,924606
1347,140099
1348,763561
1349,977406
1350,545268
1351,155917
1352,784600
1353,412464
1354,153393
1355,134852
1356,1112319
1357,541703
1358,140068
1359,755735
1360,969213
1361,233877
1362,1143003
1363,624426
1364,217627
1365,327535
1366,456119
1367,375637
1368,470639
1369,109190
1370,88814
1371,511198
1372,390566
1373,699971
1374,2858127
1375,2562081
1376,937508
1377,400630
1378,131517
1379,4919768
1380,85634659
1381,479081
1382,276021
1383,91148558
1384,11223019
1385,850992
1386,1510162
1387,904800
1388,1567724
1389,553437
1390,1986290
1391,697748
1392,1489391
1393,177027
1394,1218209
1395,683257
1396,1150957
1397,701464
1398,4179464
1399,2453418
1400,988805
1401,1205483
1402,2008818
1403,964895
1404,514839
1405,252575
1406,3495359
1407,1667610
1408,797770
1409,1876853
1410,2959501
1411,1717418
1412,41696713
1413,1111991
1414,1921979
1415,717678
1416,940033
1417,1157707
1418,9331036
1419,348662
1420,100442885
1421,617938
1422,244787
1423,5195803
