Iteration,Jitter_ns
1567,15888665
1568,-275070
1569,39664181
1570,1591572
1571,-128664
1572,25187364
1573,-545321
1574,3710494
1575,1899537
1576,1207670
1577,71111183
1578,2063186
1579,10643047
1580,-583276
1581,-123792
1582,334346
1583,-279489
1584,309437
1585,1618197
1586,1002915
1587,660635
1588,-120588
1589,12376407
1590,1642054
1591,-716166
1592,140276234
1593,3829333
1594,21876490
1595,876458
1596,18322994
1597,-156474
1598,3159339
1599,35137436
1600,3740081
1601,71486555
1602,2596412
1603,32531
1604,587583
1605,710402
1606,5402628
1607,5971255
1608,-341600
1609,-30620
1610,23006617
1611,-60267
1612,-229896
1613,829908
1614,1032503
1615,2004
1616,7682790
1617,550641
1618,10269670
1619,-503723
1620,20154096
1621,20526724
1622,-712167
1623,2830846
1624,2999964
1625,11003188
1626,10747116
1627,-556245
1628,20116765
1629,20592661
1630,-722223
1631,15819040
1632,3451814
1633,20621813
1634,4929909
1635,18996261
1636,10937822
1637,478632
1638,2581258
1639,5881868
1640,287705
1641,65150843
1642,-146305
1643,1790403
1644,514821
1645,3619728
1646,1919069
1647,129388078
1648,107303
1649,800436
1650,14887937
1651,3355492
1652,148728689
1653,3878985
1654,2845556
1655,18899525
1656,30912969
1657,-176352
1658,6206968
1659,3952378
1660,-228370
1661,5427004
1662,450039
1663,-307417
1664,97170128
1665,2442987
1666,380156
1667,2865071
1668,-652225
1669,37661827
1670,2755194
1671,-576098
1672,20304185
1673,9509584
1674,20693970
1675,20485715
1676,30924785
1677,1430662
1678,201281562
1679,15190602
1680,3712763
1681,-560621
1682,20103174
1683,87638722
1684,7277977
1685,19783293
1686,-430506
1687,51435479
1688,-269473
1689,1317294
1690,94216468
1691,9385737
1692,20540277
1693,813991
1694,-788574
1695,120805473
1696,2170373
1697,1220008
1698,30616489
1699,-783918
1700,20662082
1701,-750029
1702,869196
1703,28864017
1704,1827196
1705,17813500
1706,343058
1707,-708901
1708,44912054
1709,567620
1710,-161349
1711,5145459
1712,-301140
1713,85678812
1714,-484700
1715,42434499
1716,2731014
1717,1046552
1718,1514743
1719,5531145
1720,14449929
1721,28389816
1722,16367522
1723,113461
1724,230351839
1725,2768439
1726,1699716
1727,-743413
1728,335869
1729,2512301
1730,16806991
1731,-666056
1732,20133051
1733,622650
1734,-726560
1735,7980089
1736,-2977
1737,1781
1738,3278920
1739,-276738
1740,2140180
1741,29190039
1742,251969
1743,-167947
1744,783034
1745,32414
1746,487996
1747,16359558
1748,131771
1749,1067348
1750,-71010
1751,409658
1752,-1589
1753,14288674
1754,-1000539
1755,-554723
1756,2859729
1757,62319161
1758,4756127
1759,5049565
1760,38159004
1761,-23916
1762,25785210
1763,24431133
1764,19185998
1765,11001745
1766,-757759
1767,20216369
1768,42729242
1769,3088710
1770,9705506
1771,4978724
1772,-788849
1773,20335222
1774,19352295
1775,138600
1776,-820117
1777,90948668
1778,25053513
1779,224005
1780,100381669
1781,-292098
1782,21195866
1783,5046886
1784,7285512
1785,15908745
1786,183414
1787,284652882
1788,17342803
1789,54409
1790,1317681
1791,27793063
1792,2224870
1793,27944673
1794,3235684
1795,1303348
1796,14844998
1797,3923304
1798,1414283
1799,1026906
1800,45962593
1801,20174128
1802,487693
1803,-557880
1804,35780
1805,301791
1806,659797
1807,231959
1808,20969771
1809,4455780
1810,-244050
1811,14126011
1812,2519785
1813,40206426
1814,3277342
1815,-521600
1816,29842822
1817,3709178
1818,803751
1819,-249700
1820,621207
1821,2833313
1822,2169224
1823,398671
1824,131058
1825,12398281
1826,-531192
1827,2997468
1828,1647165
1829,-870721
1830,-24076
1831,1497819
1832,-529014
1833,352420
1834,2506610
1835,-272405
1836,20270893
1837,1442335
1838,7869059
1839,-181237
1840,13627158
1841,-433872
1842,-116425
1843,1029745
1844,2802712
1845,1120004
1846,855192
1847,3474847
1848,6526121
1849,2943377
1850,158418
1851,90902947
1852,24159839
1853,1857900
1854,-804902
1855,13731958
1856,45429760
1857,903800
1858,372465
1859,1803004
1860,38828543
1861,27873749
1862,42819973
1863,-750274
1864,17873912
1865,3640978
1866,7282519
1867,-854360
1868,8367308
1869,-429357
1870,68448
1871,3166948
1872,3006862
1873,154906362
1874,28134429
1875,9438903
1876,1186283
1877,-585615
1878,30865317
1879,8639908
1880,-607852
1881,494140251
1882,2737776
1883,18115530
1884,27321806
1885,24210359
1886,-104269
1887,2895120
1888,952238
1889,-433998
1890,20519044
1891,20293250
1892,-782298
1893,8789747
1894,2992443
1895,11008669
1896,4945286
1897,-797726
1898,20550729
1899,-563276
1900,30399818
1901,-363772
1902,1642861
1903,-661991
1904,893153
1905,17806190
1906,134897003
1907,53809444
1908,4386222
1909,-414309
1910,67090526
1911,-326335
1912,63336578
1913,1304588
1914,711136
1915,2240522
1916,2862908
1917,978469
1918,844084
1919,3194654
1920,2670898
1921,14821550
1922,9800200
1923,-668068
1924,1331626
1925,2325948
1926,1970485
1927,6996604
1928,10990553
1929,14947238
1930,201348
1931,2990695
1932,25810167
1933,-308517
1934,3043035
1935,6297603
1936,58477694
1937,241652
1938,30481924
1939,19213983
1940,23198964
1941,6472281
1942,3052159
1943,5999972
1944,28702950
1945,4590474
1946,4556201
1947,-288979
1948,-255751
1949,7922277
1950,16637338
1951,13333209
1952,4669609
1953,19000067
1954,6999176
1955,18993237
1956,-762423
1957,31258994
1958,2526436
1959,-819654
1960,46076216
1961,1862684
1962,35276511
1963,1861950
1964,7124522
1965,1437660
1966,165847
1967,-511455
1968,71371958
1969,2657353
1970,5510377
1971,151669
1972,3476576
1973,1344723
1974,10830646
1975,-294992
1976,753285
1977,231884
1978,11496590
1979,610715
1980,20498942
1981,877245
1982,-786741
1983,62461164
1984,19372368
1985,178902
1986,1041416
1987,67234623
1988,429620
1989,-805914
1990,1684766
1991,9471634
1992,17385429
1993,2160920
1994,3427881
1995,23844118
1996,1935849
1997,2664459
1998,3127060
1999,2805603
2000,2394082
2001,54866792
2002,4726185
2003,532941
2004,662569
2005,2751307
2006,3064143
2007,-343901
2008,2749868
2009,-460446
2010,89714426
2011,307791591
2012,2421279
2013,30078490
2014,77027286
2015,38678342
2016,1704576
2017,17889823
2018,792759
2019,68305202
2020,1867230
2021,856576
2022,254329948
2023,1662983
2024,-511278
2025,8055269
2026,12635205
2027,-522937
2028,23124952
2029,680263
2030,1362610
2031,2793434
2032,3070180
2033,3151653
2034,-192055
2035,20947787
2036,336550
2037,3203357
2038,2547396
2039,2771639
2040,12257
2041,2385512
2042,65912887
2043,10040857
2044,910326
2045,18350731
2046,-609820
2047,20228623
2048,20505137
2049,-363426
2050,662381
2051,1808338
2052,26032570
2053,9890843
2054,1075471
2055,18165795
2056,-2393
2057,30653539
2058,11146010
2059,-300119
2060,79598818
2061,494895
2062,59218576
2063,26002407
2064,1570631
2065,66631632
2066,3550167
2067,2616933
2068,-192376
2069,2304431
2070,2996817
2071,81136619
2072,846903
2073,461370
2074,1105051
2075,6884067
2076,2151483
2077,2365633
2078,14554187
2079,-700868
2080,186709
2081,12413764
2082,37975526
2083,3042530
2084,-196314
2085,26333233
2086,-216700
2087,2563255
2088,2919625
2089,105822738
2090,18028950
2091,15253130
2092,10239269
2093,2329194
2094,-792393
2095,14107800
2096,-98415
2097,2021277
2098,2813888
2099,253365294
2100,45106820
2101,5082207
2102,8380804
2103,140390
2104,171054577
2105,1871830
2106,3001476
2107,10849791
2108,8247297
2109,13803243
2110,-397390
2111,115137806
2112,107878704
2113,20480248
2114,-414514
2115,412853
2116,-801182
2117,1468968
2118,5273
2119,-78334
2120,1538804
2121,3292839
2122,-298364
2123,2049276
2124,71908900
2125,3271100
2126,1660558
2127,3940611
2128,583051
2129,839478
2130,2948867
2131,631225
2132,416764
2133,303586
2134,14227583
2135,-712129
2136,30744419
2137,-755143
2138,20198130
2139,1816615
2140,24065183
2141,3387143
2142,365926
2143,-802566
2144,91475608
2145,556157
2146,2207447
2147,930135
2148,18375
2149,-252429
2150,2856911
2151,40307942
2152,875505
2153,554095
2154,2883689
2155,5724751
2156,15630601
2157,448197
2158,81852143
2159,70410846
2160,8533577
2161,1976049
2162,5725226
2163,1124114
2164,-686318
2165,85082
2166,135998
2167,28395602
2168,2337187
2169,7949828
2170,411646
2171,787140
2172,3115315
2173,11115341
2174,-545878
2175,5782508
2176,-299152
2177,50623411
2178,31686235
2179,2618213
2180,10644991
2181,6775017
2182,15013472
2183,7409076
2184,10587053
2185,30217299
2186,907559
2187,40458742
2188,9443159
2189,3269467
2190,37419571
2191,-131114
2192,6886361
2193,-309317
2194,1539339
2195,-522883
